REF_DATE,GEO,DGUID,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,29 years,Persons,249,units ,0,v1060794307,70.1.37,92305,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,30 to 34 years,Persons,249,units ,0,v1060794308,70.1.38,461467,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,30 years,Persons,249,units ,0,v1060794309,70.1.39,92253,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,31 years,Persons,249,units ,0,v1060794310,70.1.40,92641,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,32 years,Persons,249,units ,0,v1060794311,70.1.41,92961,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,33 years,Persons,249,units ,0,v1060794312,70.1.42,91968,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,34 years,Persons,249,units ,0,v1060794313,70.1.43,91644,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,35 to 39 years,Persons,249,units ,0,v1060794314,70.1.44,438323,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,35 years,Persons,249,units ,0,v1060794315,70.1.45,90125,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,36 years,Persons,249,units ,0,v1060794316,70.1.46,89702,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,37 years,Persons,249,units ,0,v1060794317,70.1.47,87320,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,38 years,Persons,249,units ,0,v1060794318,70.1.48,86298,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,39 years,Persons,249,units ,0,v1060794319,70.1.49,84878,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,40 to 44 years,Persons,249,units ,0,v1060794320,70.1.50,428842,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,40 years,Persons,249,units ,0,v1060794321,70.1.51,85039,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,41 years,Persons,249,units ,0,v1060794322,70.1.52,85758,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,42 years,Persons,249,units ,0,v1060794323,70.1.53,86514,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,43 years,Persons,249,units ,0,v1060794324,70.1.54,85757,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,44 years,Persons,249,units ,0,v1060794325,70.1.55,85774,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,45 to 49 years,Persons,249,units ,0,v1060794326,70.1.56,448259,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,45 years,Persons,249,units ,0,v1060794327,70.1.57,87482,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,46 years,Persons,249,units ,0,v1060794328,70.1.58,90323,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,47 years,Persons,249,units ,0,v1060794329,70.1.59,90447,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,48 years,Persons,249,units ,0,v1060794330,70.1.60,90544,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,49 years,Persons,249,units ,0,v1060794331,70.1.61,89463,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,50 to 54 years,Persons,249,units ,0,v1060794332,70.1.62,464102,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,50 years,Persons,249,units ,0,v1060794333,70.1.63,88016,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,51 years,Persons,249,units ,0,v1060794334,70.1.64,91487,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,52 years,Persons,249,units ,0,v1060794335,70.1.65,94441,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,53 years,Persons,249,units ,0,v1060794336,70.1.66,95725,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,54 years,Persons,249,units ,0,v1060794337,70.1.67,94433,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,55 to 59 years,Persons,249,units ,0,v1060794338,70.1.68,423680,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,55 years,Persons,249,units ,0,v1060794339,70.1.69,89359,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,56 years,Persons,249,units ,0,v1060794340,70.1.70,88183,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,57 years,Persons,249,units ,0,v1060794341,70.1.71,85797,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,58 years,Persons,249,units ,0,v1060794342,70.1.72,81476,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,59 years,Persons,249,units ,0,v1060794343,70.1.73,78865,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,60 to 64 years,Persons,249,units ,0,v1060794344,70.1.74,349058,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,60 years,Persons,249,units ,0,v1060794345,70.1.75,75914,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,61 years,Persons,249,units ,0,v1060794346,70.1.76,73247,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,62 years,Persons,249,units ,0,v1060794347,70.1.77,70721,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,63 years,Persons,249,units ,0,v1060794348,70.1.78,66259,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,64 years,Persons,249,units ,0,v1060794349,70.1.79,62917,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,65 to 69 years,Persons,249,units ,0,v1060794350,70.1.80,285420,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,65 years,Persons,249,units ,0,v1060794351,70.1.81,60192,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,66 years,Persons,249,units ,0,v1060794352,70.1.82,58609,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,67 years,Persons,249,units ,0,v1060794353,70.1.83,56963,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,68 years,Persons,249,units ,0,v1060794354,70.1.84,55340,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,69 years,Persons,249,units ,0,v1060794355,70.1.85,54316,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,70 to 74 years,Persons,249,units ,0,v1060794356,70.1.86,215735,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,70 years,Persons,249,units ,0,v1060794357,70.1.87,53322,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,71 years,Persons,249,units ,0,v1060794358,70.1.88,44960,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,72 years,Persons,249,units ,0,v1060794359,70.1.89,41199,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,73 years,Persons,249,units ,0,v1060794360,70.1.90,39238,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,74 years,Persons,249,units ,0,v1060794361,70.1.91,37016,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,75 to 79 years,Persons,249,units ,0,v1060794362,70.1.92,156539,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,75 years,Persons,249,units ,0,v1060794363,70.1.93,34248,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,76 years,Persons,249,units ,0,v1060794364,70.1.94,32636,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,77 years,Persons,249,units ,0,v1060794365,70.1.95,31647,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,78 years,Persons,249,units ,0,v1060794366,70.1.96,29889,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,79 years,Persons,249,units ,0,v1060794367,70.1.97,28119,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,80 to 84 years,Persons,249,units ,0,v1060794368,70.1.98,116240,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,80 years,Persons,249,units ,0,v1060794369,70.1.99,26300,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,81 years,Persons,249,units ,0,v1060794370,70.1.100,25182,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,82 years,Persons,249,units ,0,v1060794371,70.1.101,23239,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,83 years,Persons,249,units ,0,v1060794372,70.1.102,21272,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,84 years,Persons,249,units ,0,v1060794373,70.1.103,20247,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,85 to 89 years,Persons,249,units ,0,v1060794374,70.1.104,74962,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,85 years,Persons,249,units ,0,v1060794375,70.1.105,18292,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,86 years,Persons,249,units ,0,v1060794376,70.1.106,16994,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,87 years,Persons,249,units ,0,v1060794377,70.1.107,15076,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,88 years,Persons,249,units ,0,v1060794378,70.1.108,12976,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,89 years,Persons,249,units ,0,v1060794379,70.1.109,11624,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Both sexes,90 years and over,Persons,249,units ,0,v1060794380,70.1.110,46267,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,All ages,Persons,249,units ,0,v1060794381,70.2.1,3049735,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,0 to 4 years,Persons,249,units ,0,v1060794382,70.2.2,162932,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,0 years,Persons,249,units ,0,v1060794383,70.2.3,33437,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,1 year,Persons,249,units ,0,v1060794384,70.2.4,31764,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,2 years,Persons,249,units ,0,v1060794385,70.2.5,32007,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,3 years,Persons,249,units ,0,v1060794386,70.2.6,32325,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,4 years,Persons,249,units ,0,v1060794387,70.2.7,33399,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,5 to 9 years,Persons,249,units ,0,v1060794388,70.2.8,172336,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,5 years,Persons,249,units ,0,v1060794389,70.2.9,33629,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,6 years,Persons,249,units ,0,v1060794390,70.2.10,33756,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,7 years,Persons,249,units ,0,v1060794391,70.2.11,34255,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,8 years,Persons,249,units ,0,v1060794392,70.2.12,35208,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,9 years,Persons,249,units ,0,v1060794393,70.2.13,35488,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,10 to 14 years,Persons,249,units ,0,v1060794394,70.2.14,174768,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,10 years,Persons,249,units ,0,v1060794395,70.2.15,35149,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,11 years,Persons,249,units ,0,v1060794396,70.2.16,34854,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,12 years,Persons,249,units ,0,v1060794397,70.2.17,34888,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,13 years,Persons,249,units ,0,v1060794398,70.2.18,35067,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,14 years,Persons,249,units ,0,v1060794399,70.2.19,34810,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,15 to 19 years,Persons,249,units ,0,v1060794400,70.2.20,198781,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,15 years,Persons,249,units ,0,v1060794401,70.2.21,35655,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,16 years,Persons,249,units ,0,v1060794402,70.2.22,37396,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,17 years,Persons,249,units ,0,v1060794403,70.2.23,39398,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,18 years,Persons,249,units ,0,v1060794404,70.2.24,41279,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,19 years,Persons,249,units ,0,v1060794405,70.2.25,45053,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,20 to 24 years,Persons,249,units ,0,v1060794406,70.2.26,234361,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,20 years,Persons,249,units ,0,v1060794407,70.2.27,44875,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,21 years,Persons,249,units ,0,v1060794408,70.2.28,46008,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,22 years,Persons,249,units ,0,v1060794409,70.2.29,47886,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,23 years,Persons,249,units ,0,v1060794410,70.2.30,47577,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,24 years,Persons,249,units ,0,v1060794411,70.2.31,48015,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,25 to 29 years,Persons,249,units ,0,v1060794412,70.2.32,239856,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,25 years,Persons,249,units ,0,v1060794413,70.2.33,48012,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,26 years,Persons,249,units ,0,v1060794414,70.2.34,48914,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,27 years,Persons,249,units ,0,v1060794415,70.2.35,48980,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,28 years,Persons,249,units ,0,v1060794416,70.2.36,47603,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,29 years,Persons,249,units ,0,v1060794417,70.2.37,46347,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,30 to 34 years,Persons,249,units ,0,v1060794418,70.2.38,228018,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,30 years,Persons,249,units ,0,v1060794419,70.2.39,46094,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,31 years,Persons,249,units ,0,v1060794420,70.2.40,46042,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,32 years,Persons,249,units ,0,v1060794421,70.2.41,45945,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,33 years,Persons,249,units ,0,v1060794422,70.2.42,45159,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,34 years,Persons,249,units ,0,v1060794423,70.2.43,44778,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,35 to 39 years,Persons,249,units ,0,v1060794424,70.2.44,209921,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,35 years,Persons,249,units ,0,v1060794425,70.2.45,43679,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,36 years,Persons,249,units ,0,v1060794426,70.2.46,43295,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,37 years,Persons,249,units ,0,v1060794427,70.2.47,41709,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,38 years,Persons,249,units ,0,v1060794428,70.2.48,40913,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,39 years,Persons,249,units ,0,v1060794429,70.2.49,40325,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,40 to 44 years,Persons,249,units ,0,v1060794430,70.2.50,204740,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,40 years,Persons,249,units ,0,v1060794431,70.2.51,40369,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,41 years,Persons,249,units ,0,v1060794432,70.2.52,40818,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,42 years,Persons,249,units ,0,v1060794433,70.2.53,41173,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,43 years,Persons,249,units ,0,v1060794434,70.2.54,41138,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,44 years,Persons,249,units ,0,v1060794435,70.2.55,41242,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,45 to 49 years,Persons,249,units ,0,v1060794436,70.2.56,217862,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,45 years,Persons,249,units ,0,v1060794437,70.2.57,42181,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,46 years,Persons,249,units ,0,v1060794438,70.2.58,43878,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,47 years,Persons,249,units ,0,v1060794439,70.2.59,44026,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,48 years,Persons,249,units ,0,v1060794440,70.2.60,44027,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,49 years,Persons,249,units ,0,v1060794441,70.2.61,43750,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,50 to 54 years,Persons,249,units ,0,v1060794442,70.2.62,230221,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,50 years,Persons,249,units ,0,v1060794443,70.2.63,43058,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,51 years,Persons,249,units ,0,v1060794444,70.2.64,45416,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,52 years,Persons,249,units ,0,v1060794445,70.2.65,47005,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,53 years,Persons,249,units ,0,v1060794446,70.2.66,47832,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,54 years,Persons,249,units ,0,v1060794447,70.2.67,46910,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,55 to 59 years,Persons,249,units ,0,v1060794448,70.2.68,209577,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,55 years,Persons,249,units ,0,v1060794449,70.2.69,44565,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,56 years,Persons,249,units ,0,v1060794450,70.2.70,43671,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,57 years,Persons,249,units ,0,v1060794451,70.2.71,42232,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,58 years,Persons,249,units ,0,v1060794452,70.2.72,40193,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,59 years,Persons,249,units ,0,v1060794453,70.2.73,38916,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,60 to 64 years,Persons,249,units ,0,v1060794454,70.2.74,168143,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,60 years,Persons,249,units ,0,v1060794455,70.2.75,37128,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,61 years,Persons,249,units ,0,v1060794456,70.2.76,35578,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,62 years,Persons,249,units ,0,v1060794457,70.2.77,34076,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,63 years,Persons,249,units ,0,v1060794458,70.2.78,31567,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,64 years,Persons,249,units ,0,v1060794459,70.2.79,29794,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,65 to 69 years,Persons,249,units ,0,v1060794460,70.2.80,134316,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,65 years,Persons,249,units ,0,v1060794461,70.2.81,28453,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,66 years,Persons,249,units ,0,v1060794462,70.2.82,27856,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,67 years,Persons,249,units ,0,v1060794463,70.2.83,26700,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,68 years,Persons,249,units ,0,v1060794464,70.2.84,26014,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,69 years,Persons,249,units ,0,v1060794465,70.2.85,25293,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,70 to 74 years,Persons,249,units ,0,v1060794466,70.2.86,100158,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,70 years,Persons,249,units ,0,v1060794467,70.2.87,24927,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,71 years,Persons,249,units ,0,v1060794468,70.2.88,20968,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,72 years,Persons,249,units ,0,v1060794469,70.2.89,19040,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,73 years,Persons,249,units ,0,v1060794470,70.2.90,18258,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,74 years,Persons,249,units ,0,v1060794471,70.2.91,16965,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,75 to 79 years,Persons,249,units ,0,v1060794472,70.2.92,69938,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,75 years,Persons,249,units ,0,v1060794473,70.2.93,15568,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,76 years,Persons,249,units ,0,v1060794474,70.2.94,14706,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,77 years,Persons,249,units ,0,v1060794475,70.2.95,14077,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,78 years,Persons,249,units ,0,v1060794476,70.2.96,13253,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,79 years,Persons,249,units ,0,v1060794477,70.2.97,12334,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,80 to 84 years,Persons,249,units ,0,v1060794478,70.2.98,50191,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,80 years,Persons,249,units ,0,v1060794479,70.2.99,11529,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,81 years,Persons,249,units ,0,v1060794480,70.2.100,11045,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,82 years,Persons,249,units ,0,v1060794481,70.2.101,10040,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,83 years,Persons,249,units ,0,v1060794482,70.2.102,9036,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,84 years,Persons,249,units ,0,v1060794483,70.2.103,8541,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,85 to 89 years,Persons,249,units ,0,v1060794484,70.2.104,29401,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,85 years,Persons,249,units ,0,v1060794485,70.2.105,7552,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,86 years,Persons,249,units ,0,v1060794486,70.2.106,6793,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,87 years,Persons,249,units ,0,v1060794487,70.2.107,5881,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,88 years,Persons,249,units ,0,v1060794488,70.2.108,4885,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,89 years,Persons,249,units ,0,v1060794489,70.2.109,4290,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Males,90 years and over,Persons,249,units ,0,v1060794490,70.2.110,14215,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,All ages,Persons,249,units ,0,v1060794491,70.3.1,3166902,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,0 to 4 years,Persons,249,units ,0,v1060794492,70.3.2,154974,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,0 years,Persons,249,units ,0,v1060794493,70.3.3,31230,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,1 year,Persons,249,units ,0,v1060794494,70.3.4,30274,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,2 years,Persons,249,units ,0,v1060794495,70.3.5,30426,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,3 years,Persons,249,units ,0,v1060794496,70.3.6,31057,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,4 years,Persons,249,units ,0,v1060794497,70.3.7,31987,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,5 to 9 years,Persons,249,units ,0,v1060794498,70.3.8,165337,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,5 years,Persons,249,units ,0,v1060794499,70.3.9,32249,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,6 years,Persons,249,units ,0,v1060794500,70.3.10,32414,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,7 years,Persons,249,units ,0,v1060794501,70.3.11,32902,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,8 years,Persons,249,units ,0,v1060794502,70.3.12,33396,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,9 years,Persons,249,units ,0,v1060794503,70.3.13,34376,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,10 to 14 years,Persons,249,units ,0,v1060794504,70.3.14,167848,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,10 years,Persons,249,units ,0,v1060794505,70.3.15,33980,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,11 years,Persons,249,units ,0,v1060794506,70.3.16,33287,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,12 years,Persons,249,units ,0,v1060794507,70.3.17,33430,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,13 years,Persons,249,units ,0,v1060794508,70.3.18,33685,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,14 years,Persons,249,units ,0,v1060794509,70.3.19,33466,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,15 to 19 years,Persons,249,units ,0,v1060794510,70.3.20,185796,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,15 years,Persons,249,units ,0,v1060794511,70.3.21,33942,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,16 years,Persons,249,units ,0,v1060794512,70.3.22,35293,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,17 years,Persons,249,units ,0,v1060794513,70.3.23,36857,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,18 years,Persons,249,units ,0,v1060794514,70.3.24,38552,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,19 years,Persons,249,units ,0,v1060794515,70.3.25,41152,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,20 to 24 years,Persons,249,units ,0,v1060794516,70.3.26,217453,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,20 years,Persons,249,units ,0,v1060794517,70.3.27,41433,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,21 years,Persons,249,units ,0,v1060794518,70.3.28,43033,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,22 years,Persons,249,units ,0,v1060794519,70.3.29,43717,,,,0
2017,"Toronto (CMA), Ontario",2016S0503535,Females,23 years,Persons,249,units ,0,v1060794520,70.3.30,44149,,,,0
